,date,freq
1069,"March 22, 2020",2
1070,"May 06, 2019",2
1071,"February 25, 2020",2
1072,"November 14, 2019",2
1073,"September 04, 2020",2
1074,"March 30, 2020",2
1075,"November 16, 2017",2
1076,"November 19, 2018",2
1077,"November 11, 2017",2
1078,"August 03, 2020",2
1079,"November 25, 2018",2
1080,"October 07, 2018",2
1081,"July 22, 2017",2
1082,"July 11, 2019",2
1083,"April 20, 2018",2
1084,"March 08, 2017",2
1085,"October 31, 2017",2
1086,"June 18, 2020",2
1087,"June 27, 2019",2
1088,"June 18, 2019",2
1089,"December 04, 2017",2
1090,"May 18, 2019",2
1091,"May 06, 2021",2
1092,"March 05, 2020",2
1093,"May 11, 2021",2
1094,"November 05, 2017",2
1095,"August 23, 2019",2
1096,"June 26, 2020",2
1097,"March 29, 2018",2
1098,"May 31, 2018",2
1099,"May 07, 2019",2
1100,"July 07, 2021",2
1101,"April 07, 2017",2
1102,"November 25, 2019",2
1103,"December 12, 2016",2
1104,"January 17, 2021",2
1105,"May 13, 2021",2
1106,"November 30, 2017",2
1107,"October 22, 2021",2
1108,"September 18, 2019",2
1109,"April 26, 2019",2
1110,"September 27, 2018",2
1111,"June 20, 2019",2
1112,"July 21, 2021",2
1113,"November 09, 2019",2
1114,"February 12, 2017",2
1115,"March 17, 2019",2
1116,"January 16, 2020",2
1117,"December 08, 2017",2
1118,"November 26, 2018",2
1119,"November 01, 2016",2
1120,"April 25, 2017",2
1121,"June 11, 2015",2
1122,"July 17, 2020",2
1123,"August 09, 2019",2
1124,"May 08, 2020",2
1125,"June 13, 2019",2
1126,"July 24, 2020",2
1127,"October 18, 2019",2
1128,"September 05, 2021",2
1129,"April 28, 2020",2
1130,"November 27, 2017",2
1131,"May 24, 2020",2
1132,"November 07, 2020",2
1133,"May 28, 2017",2
1134,"April 11, 2018",2
1135,"December 28, 2016",2
1136,"January 02, 2015",2
1137,"November 24, 2018",2
1138,"October 25, 2019",2
1139,"October 17, 2015",1
1140,"January 01, 2008",1
1141,"January 22, 2014",1
1142,"April 09, 2016",1
1143,"November 03, 2016",1
1144,"December 26, 2014",1
1145,"April 23, 2017",1
1146,"April 15, 2015",1
1147,"July 13, 2013",1
1148,"December 06, 2011",1
1149,"December 08, 2006",1
1150,"March 27, 2016",1
1151,"June 14, 2021",1
1152,"May 05, 2021",1
1153,"September 28, 2013",1
1154,"January 11, 2013",1
1155,"November 30, 2007",1
1156,"December 16, 2007",1
1157,"February 29, 2016",1
1158,"January 07, 2015",1
1159,"February 12, 2014",1
1160,"November 19, 2014",1
1161,"February 26, 2015",1
1162,"February 18, 2015",1
1163,"February 16, 2016",1
1164,"January 29, 2017",1
1165,"March 05, 2015",1
1166,"May 13, 2018",1
1167,"November 24, 2015",1
1168,"June 06, 2015",1
1169,"September 29, 2018",1
1170,"May 10, 2014",1
1171,"February 20, 2015",1
1172,"January 25, 2017",1
1173,"December 23, 2011",1
1174,"May 23, 2016",1
1175,"November 22, 2012",1
1176,"November 02, 2018",1
1177,"December 02, 2013",1
1178,"October 19, 2018",1
1179,"April 21, 2011",1
1180,"December 08, 2019",1
1181,"January 27, 2015",1
1182,"September 09, 2011",1
1183,"December 23, 2016",1
1184,"December 12, 2009",1
1185,"June 30, 2015",1
1186,"May 18, 2017",1
1187,"December 22, 2014",1
1188,"November 02, 2014",1
1189,"December 16, 2014",1
1190,"August 23, 2014",1
1191,"July 09, 2018",1
1192,"October 25, 2016",1
1193,"April 17, 2014",1
1194,"August 03, 2015",1
1195,"June 10, 2017",1
1196,"July 14, 2017",1
1197,"April 22, 2021",1
1198,"March 21, 2015",1
1199,"December 03, 2014",1
1200,"December 07, 2016",1
1201,"October 09, 2017",1
1202,"January 03, 2016",1
1203,"December 23, 2017",1
1204,"April 21, 2021",1
1205,"April 06, 2017",1
1206,"December 08, 2015",1
1207,"August 06, 2015",1
1208,"August 02, 2018",1
1209,"March 28, 2017",1
1210,"April 23, 2019",1
1211,"June 26, 2014",1
1212,"June 04, 2018",1
1213,"December 04, 2012",1
1214,"March 01, 2015",1
1215,"March 28, 2016",1
1216,"February 16, 2019",1
1217,"December 25, 2017",1
1218,"November 18, 2017",1
1219,"July 07, 2019",1
1220,"May 23, 2018",1
1221,"December 13, 2016",1
1222,"April 14, 2016",1
1223,"October 19, 2016",1
1224,"July 23, 2019",1
1225,"December 29, 2015",1
1226,"February 21, 2016",1
1227,"April 14, 2017",1
1228,"June 03, 2019",1
1229,"October 17, 2014",1
1230,"November 29, 2019",1
1231,"May 08, 2012",1
1232,"May 08, 2017",1
1233,"November 08, 2017",1
1234,"October 01, 2018",1
1235,"June 23, 2014",1
1236,"March 25, 2017",1
1237,"August 03, 2017",1
1238,"February 16, 2017",1
1239,"July 14, 2016",1
1240,"April 28, 2016",1
1241,"March 15, 2018",1
1242,"July 20, 2017",1
1243,"July 30, 2017",1
1244,"December 19, 2013",1
1245,"December 22, 2016",1
1246,"August 25, 2017",1
1247,"June 23, 2017",1
1248,"April 02, 2017",1
1249,"September 22, 2016",1
1250,"June 19, 2019",1
1251,"May 14, 2018",1
1252,"June 01, 2017",1
1253,"September 11, 2017",1
1254,"July 17, 2017",1
1255,"January 07, 2018",1
1256,"August 06, 2018",1
1257,"March 20, 2018",1
1258,"July 15, 2011",1
1259,"March 02, 2016",1
1260,"December 09, 2013",1
1261,"June 05, 2017",1
1262,"March 25, 2013",1
1263,"February 07, 2012",1
1264,"January 06, 2018",1
1265,"July 12, 2019",1
1266,"August 06, 2014",1
1267,"April 30, 2017",1
1268,"February 24, 2017",1
1269,"December 13, 2014",1
1270,"October 23, 2014",1
1271,"September 06, 2015",1
1272,"November 08, 2014",1
1273,"July 18, 2014",1
1274,"February 03, 2016",1
1275,"March 17, 2018",1
1276,"August 18, 2015",1
1277,"December 10, 2017",1
1278,"June 15, 2017",1
1279,"June 30, 2014",1
1280,"September 05, 2015",1
1281,"June 17, 2015",1
1282,"February 25, 2015",1
1283,"October 20, 2015",1
1284,"November 20, 2017",1
1285,"May 26, 2013",1
1286,"July 15, 2017",1
1287,"August 27, 2014",1
1288,"August 24, 2015",1
1289,"June 09, 2018",1
1290,"April 17, 2017",1
1291,"December 24, 2018",1
1292,"January 08, 2017",1
1293,"July 24, 2017",1
1294,"August 02, 2011",1
1295,"April 12, 2017",1
1296,"December 21, 2012",1
1297,"June 29, 2019",1
1298,"February 13, 2015",1
1299,"February 09, 2017",1
1300,"November 13, 2013",1
1301,"October 21, 2019",1
1302,"October 26, 2016",1
1303,"January 05, 2015",1
1304,"December 11, 2014",1
1305,"March 20, 2014",1
1306,"November 14, 2018",1
1307,"December 25, 2015",1
1308,"February 03, 2017",1
1309,"December 26, 2013",1
1310,"March 26, 2015",1
1311,"January 23, 2017",1
1312,"October 21, 2015",1
1313,"December 15, 2014",1
1314,"March 08, 2018",1
1315,"December 02, 2017",1
1316,"July 01, 2016",1
1317,"March 16, 2018",1
1318,"July 28, 2017",1
1319,"September 28, 2017",1
1320,"February 10, 2014",1
1321,"April 12, 2018",1
1322,"November 09, 2017",1
1323,"August 22, 2017",1
1324,"April 10, 2015",1
1325,"June 12, 2012",1
1326,"April 23, 2013",1
1327,"September 03, 2014",1
1328,"May 06, 2017",1
1329,"March 14, 2018",1
1330,"January 30, 2018",1
1331,"November 23, 2018",1
1332,"May 16, 2019",1
1333,"September 06, 2017",1
1334,"September 23, 2019",1
1335,"January 13, 2017",1
1336,"July 23, 2017",1
1337,"April 22, 2017",1
1338,"July 30, 2019",1
1339,"February 07, 2019",1
1340,"April 25, 2019",1
1341,"September 03, 2019",1
1342,"April 17, 2018",1
1343,"June 29, 2015",1
1344,"December 26, 2015",1
1345,"September 27, 2014",1
1346,"March 20, 2017",1
1347,"March 26, 2016",1
1348,"July 09, 2017",1
1349,"July 15, 2018",1
1350,"November 03, 2019",1
1351,"January 24, 2019",1
1352,"December 01, 2019",1
1353,"June 06, 2021",1
1354,"February 04, 2018",1
1355,"October 16, 2020",1
1356,"November 05, 2018",1
1357,"August 02, 2016",1
1358,"September 20, 2017",1
1359,"December 06, 2015",1
1360,"May 05, 2018",1
1361,"July 04, 2020",1
1362,"July 16, 2018",1
1363,"July 22, 2019",1
1364,"January 06, 2019",1
1365,"September 02, 2020",1
1366,"March 29, 2021",1
1367,"July 15, 2020",1
1368,"September 12, 2020",1
1369,"September 09, 2019",1
1370,"July 13, 2020",1
1371,"December 19, 2016",1
1372,"January 20, 2019",1
1373,"September 26, 2017",1
1374,"January 30, 2017",1
1375,"June 03, 2015",1
1376,"April 27, 2018",1
1377,"April 02, 2019",1
1378,"March 21, 2020",1
1379,"August 19, 2021",1
1380,"April 12, 2019",1
1381,"September 07, 2019",1
1382,"September 13, 2018",1
1383,"June 08, 2019",1
1384,"March 01, 2020",1
1385,"April 15, 2019",1
1386,"April 03, 2021",1
1387,"February 05, 2016",1
1388,"May 21, 2018",1
1389,"April 19, 2015",1
1390,"March 05, 2021",1
1391,"January 17, 2016",1
1392,"December 04, 2016",1
1393,"April 17, 2019",1
1394,"January 02, 2017",1
1395,"August 08, 2018",1
1396,"October 01, 2019",1
1397,"October 13, 2015",1
1398,"February 09, 2018",1
1399,"April 03, 2018",1
1400,"June 04, 2019",1
1401,"May 31, 2019",1
1402,"November 12, 2021",1
1403,"February 27, 2016",1
1404,"April 26, 2020",1
1405,"June 24, 2017",1
1406,"May 10, 2020",1
1407,"February 03, 2019",1
1408,"June 11, 2020",1
1409,"October 27, 2014",1
1410,"December 28, 2017",1
1411,"October 22, 2019",1
1412,"July 09, 2021",1
1413,"April 08, 2020",1
1414,"August 02, 2020",1
1415,"March 01, 2016",1
1416,"March 07, 2019",1
1417,"January 04, 2017",1
1418,"September 03, 2020",1
1419,"October 26, 2019",1
1420,"April 01, 2018",1
1421,"November 14, 2011",1
1422,"October 06, 2019",1
1423,"February 25, 2016",1
1424,"July 23, 2018",1
1425,"January 26, 2018",1
1426,"April 10, 2014",1
1427,"March 15, 2019",1
1428,"June 15, 2019",1
1429,"August 19, 2020",1
1430,"July 01, 2020",1
1431,"July 18, 2020",1
1432,"October 23, 2021",1
1433,"August 28, 2020",1
1434,"December 18, 2018",1
1435,"March 10, 2020",1
1436,"April 30, 2014",1
1437,"March 04, 2018",1
1438,"June 16, 2019",1
1439,"June 27, 2018",1
1440,"January 21, 2019",1
1441,"November 22, 2019",1
1442,"March 23, 2018",1
1443,"December 29, 2019",1
1444,"January 06, 2015",1
1445,"February 23, 2019",1
1446,"March 20, 2019",1
1447,"March 01, 2019",1
1448,"February 26, 2019",1
1449,"April 27, 2019",1
1450,"June 17, 2018",1
1451,"December 02, 2019",1
1452,"March 21, 2019",1
1453,"March 24, 2017",1
1454,"March 16, 2020",1
1455,"May 29, 2019",1
1456,"May 02, 2017",1
1457,"July 02, 2015",1
1458,"February 02, 2017",1
1459,"August 10, 2019",1
1460,"December 27, 2016",1
1461,"February 14, 2020",1
1462,"September 19, 2020",1
1463,"August 01, 2018",1
1464,"February 27, 2019",1
1465,"December 04, 2019",1
1466,"November 22, 2018",1
1467,"January 15, 2015",1
1468,"January 01, 2016",1
1469,"January 14, 2015",1
1470,"May 08, 2016",1
1471,"December 15, 2016",1
1472,"December 29, 2016",1
1473,"December 05, 2014",1
1474,"March 31, 2018",1
1475,"December 26, 2019",1
1476,"March 12, 2018",1
1477,"February 16, 2020",1
1478,"October 08, 2016",1
1479,"October 20, 2021",1
1480,"May 19, 2016",1
1481,"November 25, 2015",1
1482,"November 09, 2014",1
1483,"August 16, 2021",1
1484,"February 22, 2014",1
1485,"May 18, 2016",1
1486,"November 22, 2014",1
1487,"October 26, 2013",1
1488,"September 10, 2014",1
1489,"January 10, 2015",1
1490,"April 19, 2013",1
1491,"July 29, 2015",1
1492,"August 21, 2014",1
1493,"April 07, 2013",1
1494,"March 03, 2019",1
1495,"August 02, 2015",1
1496,"August 09, 2016",1
1497,"August 07, 2014",1
1498,"February 23, 2015",1
1499,"January 17, 2017",1
1500,"October 13, 2019",1
1501,"January 27, 2014",1
1502,"February 07, 2016",1
1503,"December 14, 2015",1
1504,"February 28, 2012",1
1505,"May 01, 2012",1
1506,"March 27, 2015",1
1507,"June 06, 2014",1
1508,"November 29, 2016",1
1509,"July 06, 2012",1
1510,"November 05, 2015",1
1511,"April 02, 2012",1
1512,"April 07, 2019",1
1513,"October 31, 2019",1
1514,"December 12, 2017",1
1515,"February 07, 2018",1
1516,"August 11, 2018",1
1517,"June 21, 2017",1
1518,"October 02, 2013",1
1519,"January 26, 2017",1
1520,"May 12, 2018",1
1521,"September 30, 2019",1
1522,"June 27, 2021",1
1523,"September 14, 2017",1
1524,"November 17, 2019",1
1525,"August 31, 2018",1
1526,"August 22, 2018",1
1527,"September 08, 2018",1
1528,"August 27, 2018",1
1529,"December 18, 2014",1
1530,"August 03, 2018",1
1531,"April 22, 2019",1
1532,"July 24, 2019",1
1533,"March 22, 2019",1
1534,"May 25, 2018",1
1535,"May 09, 2020",1
1536,"March 25, 2019",1
1537,"June 22, 2019",1
1538,"June 15, 2014",1
1539,"June 25, 2017",1
1540,"November 17, 2015",1
1541,"March 19, 2015",1
1542,"February 15, 2015",1
1543,"January 13, 2012",1
1544,"January 15, 2016",1
1545,"February 22, 2011",1
1546,"January 02, 2018",1
1547,"August 16, 2013",1
1548,"January 11, 2016",1
1549,"June 09, 2013",1
1550,"July 26, 2019",1
1551,"August 25, 2018",1
1552,"July 02, 2017",1
1553,"September 04, 2018",1
1554,"April 13, 2021",1
1555,"August 24, 2018",1
1556,"July 01, 2021",1
1557,"January 03, 2015",1
1558,"March 28, 2019",1
1559,"April 29, 2016",1
1560,"October 15, 2021",1
1561,"January 04, 2016",1
1562,"January 12, 2017",1
1563,"December 11, 2016",1
1564,"March 12, 2016",1
1565,"April 19, 2019",1
1566,"June 20, 2018",1
1567,"November 13, 2019",1
1568,"October 01, 2017",1
1569,"February 24, 2016",1
1570,"May 09, 2017",1
1571,"April 25, 2018",1
1572,"June 02, 2019",1
1573,"April 08, 2016",1
1574,"October 24, 2021",1
1575,"September 16, 2019",1
1576,"July 18, 2018",1
1577,"January 24, 2018",1
1578,"August 12, 2018",1
1579,"August 26, 2018",1
1580,"March 30, 2019",1
