,date,new_cases,reviews,reviews_rolling_avg,cases_rolling_avg
261,2020-11-17,162607.0,1.0,1.7142857142857142,158175.14285714287
262,2020-11-18,172207.0,4.0,2.0,161824.0
263,2020-11-19,192107.0,4.0,2.4285714285714284,166511.85714285713
264,2020-11-20,200950.0,3.0,2.7142857142857144,169773.57142857142
265,2020-11-21,181165.0,3.0,3.142857142857143,172047.0
266,2020-11-22,146054.0,0.0,2.2857142857142856,173062.85714285713
267,2020-11-23,183116.0,6.0,3.0,176886.57142857142
268,2020-11-24,172643.0,2.0,3.142857142857143,178320.2857142857
269,2020-11-25,180197.0,0.0,2.5714285714285716,179461.7142857143
270,2020-11-26,116602.0,1.0,2.142857142857143,168675.2857142857
271,2020-11-27,213603.0,3.0,2.142857142857143,170482.85714285713
272,2020-11-28,170330.0,8.0,2.857142857142857,168935.0
273,2020-11-29,138012.0,0.0,2.857142857142857,167786.14285714287
274,2020-11-30,157393.0,3.0,2.4285714285714284,164111.42857142858
275,2020-12-01,195989.0,0.0,2.142857142857143,167446.57142857142
276,2020-12-02,197126.0,0.0,2.142857142857143,169865.0
277,2020-12-03,219599.0,0.0,2.0,184578.85714285713
278,2020-12-04,234672.0,0.0,1.5714285714285714,187588.7142857143
279,2020-12-05,223934.0,6.0,1.2857142857142858,195246.42857142858
280,2020-12-06,178293.0,3.0,1.7142857142857142,201000.85714285713
281,2020-12-07,196568.0,1.0,1.4285714285714286,206597.2857142857
282,2020-12-08,224520.0,0.0,1.4285714285714286,210673.14285714287
283,2020-12-09,220639.0,0.0,1.4285714285714286,214032.14285714287
284,2020-12-10,234151.0,2.0,1.7142857142857142,216111.0
285,2020-12-11,240458.0,2.0,2.0,216937.57142857142
286,2020-12-12,222463.0,2.0,1.4285714285714286,216727.42857142858
287,2020-12-13,191846.0,3.0,1.4285714285714286,218663.57142857142
288,2020-12-14,212054.0,5.0,2.0,220875.85714285713
289,2020-12-15,223199.0,2.0,2.2857142857142856,220687.14285714287
290,2020-12-16,236809.0,2.0,2.5714285714285716,222997.14285714287
291,2020-12-17,238982.0,3.0,2.7142857142857144,223687.2857142857
292,2020-12-18,250499.0,2.0,2.7142857142857144,225121.7142857143
293,2020-12-19,198794.0,1.0,2.5714285714285716,221740.42857142858
294,2020-12-20,193421.0,1.0,2.2857142857142856,221965.42857142858
295,2020-12-21,200925.0,0.0,1.5714285714285714,220375.57142857142
296,2020-12-22,203449.0,0.0,1.2857142857142858,217554.14285714287
297,2020-12-23,222520.0,0.0,1.0,215512.85714285713
298,2020-12-24,211528.0,0.0,0.5714285714285714,211590.85714285713
299,2020-12-25,120705.0,1.0,0.42857142857142855,193048.85714285713
300,2020-12-26,226988.0,0.0,0.2857142857142857,197076.57142857142
301,2020-12-27,135776.0,0.0,0.14285714285714285,188841.57142857142
302,2020-12-28,173625.0,0.0,0.14285714285714285,184941.57142857142
303,2020-12-29,202593.0,1.0,0.2857142857142857,184819.2857142857
304,2020-12-30,219911.0,4.0,0.8571428571428571,184446.57142857142
305,2020-12-31,312022.0,1.0,1.0,198802.85714285713
306,2021-01-01,172389.0,0.0,0.8571428571428571,206186.2857142857
307,2021-01-02,282395.0,0.0,0.8571428571428571,214101.57142857142
308,2021-01-03,204017.0,3.0,1.2857142857142858,223850.2857142857
309,2021-01-04,185531.0,2.0,1.5714285714285714,225551.14285714287
310,2021-01-05,229830.0,0.0,1.4285714285714286,229442.14285714287
311,2021-01-06,260228.0,1.0,1.0,235201.7142857143
312,2021-01-07,287874.0,0.0,0.8571428571428571,231752.0
313,2021-01-08,304501.0,8.0,2.0,250625.14285714287
314,2021-01-09,263448.0,4.0,2.5714285714285716,247918.42857142858
315,2021-01-10,212946.0,0.0,2.142857142857143,249194.0
316,2021-01-11,203636.0,4.0,2.4285714285714284,251780.42857142858
317,2021-01-12,220490.0,0.0,2.4285714285714284,250446.14285714287
318,2021-01-13,229793.0,3.0,2.7142857142857144,246098.2857142857
319,2021-01-14,234461.0,5.0,3.4285714285714284,238467.85714285713
320,2021-01-15,247927.0,0.0,2.2857142857142856,230385.85714285713
321,2021-01-16,215544.0,1.0,1.8571428571428572,223542.42857142858
322,2021-01-17,178539.0,0.0,1.8571428571428572,218627.14285714287
323,2021-01-18,141582.0,0.0,1.2857142857142858,209762.2857142857
324,2021-01-19,154484.0,0.0,1.2857142857142858,200332.85714285713
325,2021-01-20,188540.0,0.0,0.8571428571428571,194439.57142857142
326,2021-01-21,191356.0,6.0,1.0,188281.7142857143
327,2021-01-22,193247.0,0.0,1.0,180470.2857142857
328,2021-01-23,177842.0,3.0,1.2857142857142858,175084.2857142857
329,2021-01-24,141438.0,0.0,1.2857142857142858,169784.14285714287
330,2021-01-25,129426.0,1.0,1.4285714285714286,168047.57142857142
331,2021-01-26,149850.0,0.0,1.4285714285714286,167385.57142857142
332,2021-01-27,156142.0,0.0,1.4285714285714286,162757.2857142857
333,2021-01-28,164602.0,0.0,0.5714285714285714,158935.2857142857
334,2021-01-29,166998.0,0.0,0.5714285714285714,155185.42857142858
335,2021-01-30,149717.0,1.0,0.2857142857142857,151167.57142857142
336,2021-01-31,113831.0,0.0,0.2857142857142857,147223.7142857143
337,2021-02-01,124888.0,0.0,0.14285714285714285,146575.42857142858
338,2021-02-02,117853.0,0.0,0.14285714285714285,142004.42857142858
339,2021-02-03,122875.0,0.0,0.14285714285714285,137252.0
340,2021-02-04,125311.0,0.0,0.14285714285714285,131639.0
341,2021-02-05,131566.0,4.0,0.7142857142857143,126577.28571428571
342,2021-02-06,116343.0,3.0,1.0,121809.57142857143
343,2021-02-07,90479.0,6.0,1.8571428571428572,118473.57142857143
344,2021-02-08,82772.0,0.0,1.8571428571428572,112457.0
345,2021-02-09,94167.0,0.0,1.8571428571428572,109073.28571428571
346,2021-02-10,95992.0,0.0,1.8571428571428572,105232.85714285714
347,2021-02-11,106011.0,0.0,1.8571428571428572,102475.71428571429
348,2021-02-12,100924.0,1.0,1.4285714285714286,98098.28571428571
349,2021-02-13,90919.0,0.0,1.0,94466.28571428571
350,2021-02-14,68402.0,0.0,0.14285714285714285,91312.42857142857
351,2021-02-15,55734.0,0.0,0.14285714285714285,87449.85714285714
352,2021-02-16,59025.0,2.0,0.42857142857142855,82429.57142857143
353,2021-02-17,68674.0,0.0,0.42857142857142855,78527.0
354,2021-02-18,72177.0,5.0,1.1428571428571428,73693.57142857143
355,2021-02-19,75519.0,0.0,1.0,70064.28571428571
356,2021-02-20,73783.0,0.0,1.0,67616.28571428571
357,2021-02-21,55534.0,0.0,1.0,65778.0
358,2021-02-22,55344.0,1.0,1.1428571428571428,65722.28571428571
359,2021-02-23,73234.0,5.0,1.5714285714285714,67752.14285714286
360,2021-02-24,74768.0,0.0,1.5714285714285714,68622.71428571429
361,2021-02-25,77603.0,5.0,1.5714285714285714,69397.85714285714
362,2021-02-26,75891.0,1.0,1.7142857142857142,69451.0
363,2021-02-27,71256.0,2.0,2.0,69090.0
364,2021-02-28,52029.0,5.0,2.7142857142857144,68589.28571428571
365,2021-03-01,50530.0,1.0,2.7142857142857144,67901.57142857143
366,2021-03-02,57510.0,0.0,2.0,65655.28571428571
367,2021-03-03,67344.0,2.0,2.2857142857142856,64594.71428571428
368,2021-03-04,68884.0,0.0,1.5714285714285714,63349.142857142855
369,2021-03-05,68127.0,0.0,1.4285714285714286,62240.0
370,2021-03-06,61146.0,3.0,1.5714285714285714,60795.71428571428
371,2021-03-07,42147.0,2.0,1.1428571428571428,59384.0
372,2021-03-08,43381.0,0.0,1.0,58362.71428571428
373,2021-03-09,55490.0,5.0,1.7142857142857142,58074.142857142855
374,2021-03-10,57528.0,0.0,1.4285714285714286,56671.857142857145
375,2021-03-11,61934.0,0.0,1.4285714285714286,55679.0
376,2021-03-12,63058.0,1.0,1.5714285714285714,54954.857142857145
377,2021-03-13,55400.0,0.0,1.1428571428571428,54134.0
378,2021-03-14,38626.0,0.0,0.8571428571428571,53631.0
379,2021-03-15,53155.0,0.0,0.8571428571428571,55027.28571428572
380,2021-03-16,53496.0,0.0,0.14285714285714285,54742.42857142857
381,2021-03-17,60050.0,4.0,0.7142857142857143,55102.71428571428
382,2021-03-18,61643.0,1.0,0.8571428571428571,55061.142857142855
383,2021-03-19,61710.0,2.0,1.0,54868.57142857143
384,2021-03-20,58159.0,0.0,1.0,55262.71428571428
385,2021-03-21,34623.0,3.0,1.4285714285714286,54690.857142857145
386,2021-03-22,49073.0,1.0,1.5714285714285714,54107.71428571428
387,2021-03-23,53171.0,0.0,1.5714285714285714,54061.28571428572
388,2021-03-24,87475.0,3.0,1.4285714285714286,57979.142857142855
389,2021-03-25,68017.0,0.0,1.2857142857142858,58889.71428571428
390,2021-03-26,76192.0,3.0,1.4285714285714286,60958.57142857143
391,2021-03-27,63348.0,0.0,1.4285714285714286,61699.857142857145
392,2021-03-28,45499.0,3.0,1.4285714285714286,63253.57142857143
393,2021-03-29,67399.0,0.0,1.2857142857142858,65871.57142857143
394,2021-03-30,61369.0,0.0,1.2857142857142858,67042.71428571429
395,2021-03-31,68984.0,0.0,0.8571428571428571,64401.142857142855
396,2021-04-01,77420.0,0.0,0.8571428571428571,65744.42857142857
