date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2021-12-13,0.125,0.2957933631153512,0.4782608695652174,0.14884388739691776
2021-12-14,0.125,0.1689518075461431,0.17391304347826086,0.1495299098413866
2021-12-15,0.25,0.2194261841862751,0.2608695652173913,0.14688772605241784
2021-12-16,0.0,0.21595415090530898,0.2173913043478261,0.1551928473270493
2021-12-17,0.375,0.30576887632856176,0.34782608695652173,0.16910843534411918
2021-12-18,0.125,0.10393631680109533,0.34782608695652173,0.17862818927801558
2021-12-19,0.0,0.12150536690685367,0.34782608695652173,0.19444616696884323
2021-12-20,0.375,0.392920773396291,0.4347826086956522,0.21844090775253064
2021-12-21,0.25,0.2805044804676186,0.4782608695652174,0.2459993226504057
2021-12-22,0.25,0.3899735823554709,0.4782608695652174,0.28813202853194236
2021-12-23,0.375,0.4408727476983298,0.6086956521739131,0.3436968110363753
2021-12-24,0.0,0.37718779346843484,0.4782608695652174,0.36134042367740127
2021-12-25,0.0,0.0951947972160542,0.4347826086956522,0.3591808839975942
2021-12-26,0.5,0.31092777714391034,0.6086956521739131,0.40597654774599135
2021-12-27,1.0,0.8601707931436997,0.8260869565217392,0.5214078464142318
2021-12-28,0.5,0.5923011435943795,0.9130434782608696,0.5984353311099037
2021-12-29,0.125,0.8422261034413151,0.8695652173913044,0.7101615882070053
2021-12-30,0.0,1.0,0.7391304347826086,0.848290602923531
2021-12-31,0.625,0.8272250941293148,0.9565217391304348,0.9594696031780793
2022-01-01,0.125,0.25925626870518437,1.0,1.0
