date,norm_reviews,norm_new_cases,norm_reviews_rolling_avg,norm_cases_rolling_avg
2020-08-16,0.0,0.025805060747236687,0.0,0.0663596746471058
2020-08-17,0.1,0.027746049145884716,0.045454545454545456,0.06387764434703264
2020-08-18,0.0,0.03223970037453183,0.045454545454545456,0.061719179053074634
2020-08-19,0.0,0.033972412533114095,0.045454545454545456,0.060140530853178775
2020-08-20,0.0,0.03223166164245912,0.045454545454545456,0.058854284271357256
2020-08-21,0.0,0.03559185164885357,0.045454545454545456,0.054932327367295614
2020-08-22,0.1,0.03259925093632959,0.09090909090909091,0.053662641900261494
2020-08-23,0.0,0.024091349228099024,0.09090909090909091,0.053245052500514645
2020-08-24,0.0,0.024724947474193845,0.045454545454545456,0.05250888423673918
2020-08-25,0.3,0.030529642824518134,0.18181818181818182,0.052092185219507786
2020-08-26,0.0,0.031137663286745228,0.18181818181818182,0.05140142646402036
2020-08-27,0.0,0.03656819219877592,0.18181818181818182,0.05245813243335843
2020-08-28,0.0,0.034285192290125145,0.18181818181818182,0.0521397316458329
2020-08-29,0.0,0.0315607929112999,0.13636363636363635,0.05188668493494153
2020-08-30,0.0,0.02455686489449164,0.13636363636363635,0.052000119667410076
2020-08-31,0.0,0.02474321731981365,0.13636363636363635,0.05200457157998734
2020-09-01,0.0,0.0304017539051795,0.0,0.051973408191946534
2020-09-02,0.0,0.029364026673974603,0.0,0.051541216518946276
2020-09-03,0.0,0.0330464967571024,0.0,0.050683065850553925
2020-09-04,0.0,0.03526737919064584,0.0,0.05092240067070734
2020-09-05,0.0,0.03134959349593496,0.0,0.05087093656131424
2020-09-06,0.0,0.022056819219877594,0.0,0.050261736844242184
2020-09-07,0.0,0.018163880515209646,0.0,0.04865851408691985
2020-09-08,0.0,0.019292956974513567,0.0,0.0459515731634436
2020-09-09,0.0,0.024304010231113546,0.0,0.044718571456046095
2020-09-10,0.0,0.02862519411710971,0.0,0.04364120861234954
2020-09-11,0.0,0.03290837672421668,0.0,0.043066377660373925
2020-09-12,0.0,0.03310861423220974,0.0,0.04349500780331236
2020-09-13,0.0,0.029232483785512013,0.0,0.04524354098715642
2020-09-14,0.0,0.02443628391340093,0.0,0.0467719716131808
2020-09-15,0.0,0.026460582808075273,0.0,0.04851854595549084
2020-09-16,0.3,0.028473189001552938,0.13636363636363635,0.049534472405621234
2020-09-17,0.0,0.032471362016990954,0.13636363636363635,0.050471689041385694
2020-09-18,0.0,0.03739033525166712,0.13636363636363635,0.05156383223483874
2020-09-19,0.0,0.03260217411162876,0.13636363636363635,0.05144042521819714
2020-09-20,0.0,0.03122170457659633,0.13636363636363635,0.05192514945960905
2020-09-21,0.0,0.02360098657166347,0.13636363636363635,0.05172160801657679
2020-09-22,0.0,0.027156298529277426,0.13636363636363635,0.051891136847518796
2020-09-23,0.1,0.030586644742851922,0.045454545454545456,0.052406134094456054
2020-09-24,0.3,0.03538065223348863,0.18181818181818182,0.05311505665325869
2020-09-25,0.0,0.03470759112085503,0.18181818181818182,0.05246133781041406
2020-09-26,0.0,0.031439481136384395,0.18181818181818182,0.05217801809399733
2020-09-27,0.0,0.0252898511007582,0.18181818181818182,0.05073257111841305
2020-09-28,0.0,0.02750927194665205,0.18181818181818182,0.051684924256940185
2020-09-29,0.0,0.030469717730885176,0.18181818181818182,0.052492323121951776
2020-09-30,0.0,0.028362108340184527,0.13636363636363635,0.051950258246544784
2020-10-01,0.0,0.0338313693249292,0.0,0.05157273605999327
2020-10-02,0.2,0.03890965561341007,0.09090909090909091,0.05259667595276272
2020-10-03,0.0,0.0359163241070613,0.09090909090909091,0.05368757261069414
2020-10-04,0.4,0.02415054352790719,0.2727272727272727,0.0534099513423763
2020-10-05,0.0,0.027368959532291952,0.2727272727272727,0.05337576065378296
2020-10-06,0.3,0.03232447245820773,0.4090909090909091,0.05382771881862624
2020-10-07,0.1,0.036066136841143695,0.4545454545454546,0.0557050013142046
2020-10-08,0.4,0.042217959258244266,0.6363636363636364,0.05774860726366934
2020-10-09,0.0,0.040396090253037364,0.5454545454545454,0.05811081487095509
2020-10-10,0.3,0.04025870101397643,0.6818181818181818,0.05916894545231788
2020-10-11,0.4,0.03376048232392436,0.6818181818181818,0.061510651467955854
2020-10-12,0.0,0.03200730793824792,0.6818181818181818,0.06264090303307024
2020-10-13,0.2,0.03622691148259797,0.6363636363636364,0.06359183155957265
2020-10-14,0.3,0.042277884351877223,0.7272727272727273,0.06510548183584053
2020-10-15,0.0,0.04694107974787613,0.5454545454545454,0.0662563902753134
2020-10-16,0.0,0.05058774093358911,0.5454545454545454,0.06873984518741127
2020-10-17,0.0,0.0400840412898511,0.4090909090909091,0.06869728490317269
2020-10-18,0.1,0.03815693797387412,0.2727272727272727,0.06976859314576417
2020-10-19,0.0,0.05015438019548735,0.2727272727272727,0.07419058887050349
2020-10-20,0.3,0.045165250753631134,0.3181818181818182,0.07636864257980143
2020-10-21,0.5,0.04437964739197954,0.4090909090909091,0.07688079060268925
2020-10-22,0.3,0.05735781492646387,0.5454545454545454,0.07941909307773895
2020-10-23,0.0,0.06032045309217137,0.5454545454545454,0.08179071594589608
2020-10-24,0.3,0.05660290490545355,0.6818181818181818,0.08581595722175013
2020-10-25,0.2,0.045096556134100664,0.7272727272727273,0.08750697169509598
2020-10-26,0.0,0.0474767516214488,0.7272727272727273,0.086854499387773
2020-10-27,0.1,0.0560935416095734,0.6363636363636364,0.08951745541498593
2020-10-28,0.3,0.06270357175481867,0.5454545454545454,0.09398254565347311
2020-10-29,0.1,0.06682378733899698,0.4545454545454546,0.09628917059800227
