date,new_cases,reviews,reviews_rolling_avg,cases_rolling_avg
2020-03-01,7.0,0.0,0.0,0.0
2020-03-02,23.0,0.0,0.0,0.0
2020-03-03,19.0,0.0,0.0,0.0
2020-03-04,33.0,0.0,0.0,0.0
2020-03-05,77.0,0.0,0.0,0.0
2020-03-06,53.0,1.0,0.0,0.0
2020-03-07,166.0,3.0,0.5714285714285714,54.0
2020-03-08,116.0,0.0,0.5714285714285714,69.57142857142857
2020-03-09,75.0,0.0,0.5714285714285714,77.0
2020-03-10,188.0,0.0,0.5714285714285714,101.14285714285714
2020-03-11,365.0,0.0,0.5714285714285714,148.57142857142858
2020-03-12,439.0,5.0,1.2857142857142858,200.28571428571428
2020-03-13,633.0,0.0,1.1428571428571428,283.14285714285717
2020-03-14,759.0,0.0,0.7142857142857143,367.85714285714283
2020-03-15,234.0,0.0,0.7142857142857143,384.7142857142857
2020-03-16,1467.0,0.0,0.7142857142857143,583.5714285714286
2020-03-17,1833.0,1.0,0.8571428571428571,818.5714285714286
2020-03-18,2657.0,0.0,0.8571428571428571,1146.0
2020-03-19,4494.0,3.0,0.5714285714285714,1725.2857142857142
2020-03-20,6367.0,0.0,0.5714285714285714,2544.4285714285716
2020-03-21,5995.0,0.0,0.5714285714285714,3292.4285714285716
2020-03-22,8919.0,0.0,0.5714285714285714,4533.142857142857
2020-03-23,11152.0,0.0,0.5714285714285714,5916.714285714285
2020-03-24,10618.0,0.0,0.42857142857142855,7171.714285714285
2020-03-25,12127.0,0.0,0.42857142857142855,8524.57142857143
2020-03-26,17821.0,5.0,0.7142857142857143,10428.42857142857
2020-03-27,18591.0,0.0,0.7142857142857143,12174.714285714286
2020-03-28,22164.0,0.0,0.7142857142857143,14484.57142857143
2020-03-29,16127.0,0.0,0.7142857142857143,15514.285714285714
2020-03-30,22154.0,0.0,0.7142857142857143,17086.0
2020-03-31,26381.0,0.0,0.7142857142857143,19337.85714285714
2020-04-01,31452.0,0.0,0.7142857142857143,22098.571428571428
2020-04-02,32088.0,0.0,0.0,24136.714285714286
2020-04-03,32204.0,1.0,0.14285714285714285,26081.428571428572
2020-04-04,31891.0,0.0,0.14285714285714285,27471.0
2020-04-05,29242.0,0.0,0.14285714285714285,29344.571428571428
2020-04-06,31729.0,0.0,0.14285714285714285,30712.428571428572
2020-04-07,30065.0,2.0,0.42857142857142855,31238.714285714286
2020-04-08,31078.0,0.0,0.42857142857142855,31185.285714285714
2020-04-09,35611.0,0.0,0.42857142857142855,31688.571428571428
2020-04-10,34339.0,2.0,0.5714285714285714,31993.571428571428
2020-04-11,28873.0,3.0,1.0,31562.428571428572
2020-04-12,26451.0,0.0,1.0,31163.714285714286
2020-04-13,27041.0,2.0,1.2857142857142858,30494.0
2020-04-14,28349.0,0.0,1.0,30248.85714285714
2020-04-15,25630.0,2.0,1.2857142857142858,29470.571428571428
2020-04-16,29669.0,0.0,1.2857142857142858,28621.714285714286
2020-04-17,32794.0,0.0,1.0,28401.0
2020-04-18,27560.0,0.0,0.5714285714285714,28213.428571428572
2020-04-19,25641.0,0.0,0.5714285714285714,28097.714285714286
2020-04-20,30026.0,0.0,0.2857142857142857,28524.14285714286
2020-04-21,25927.0,0.0,0.2857142857142857,28178.14285714286
2020-04-22,29386.0,0.0,0.0,28714.714285714286
2020-04-23,32377.0,1.0,0.14285714285714285,29101.571428571428
2020-04-24,31942.0,3.0,0.5714285714285714,28979.85714285714
2020-04-25,31065.0,0.0,0.5714285714285714,29480.571428571428
2020-04-26,26139.0,0.0,0.5714285714285714,29551.714285714286
2020-04-27,24629.0,3.0,1.0,28780.714285714286
2020-04-28,24441.0,1.0,1.1428571428571428,28568.428571428572
2020-04-29,26605.0,0.0,1.1428571428571428,28171.14285714286
2020-04-30,29061.0,0.0,1.0,27697.428571428572
2020-05-01,35273.0,0.0,0.5714285714285714,28173.285714285714
2020-05-02,27304.0,0.0,0.5714285714285714,27636.0
2020-05-03,23883.0,0.0,0.5714285714285714,27313.714285714286
2020-05-04,23880.0,3.0,0.5714285714285714,27206.714285714286
2020-05-05,23933.0,0.0,0.42857142857142855,27134.14285714286
2020-05-06,24479.0,0.0,0.42857142857142855,26830.428571428572
2020-05-07,27500.0,0.0,0.42857142857142855,26607.428571428572
2020-05-08,27347.0,5.0,1.1428571428571428,25475.14285714286
2020-05-09,24548.0,0.0,1.1428571428571428,25081.428571428572
2020-05-10,18717.0,0.0,1.1428571428571428,24343.428571428572
2020-05-11,19056.0,0.0,0.7142857142857143,23654.285714285714
2020-05-12,23228.0,0.0,0.7142857142857143,23553.571428571428
2020-05-13,19961.0,5.0,1.4285714285714286,22908.14285714286
2020-05-14,25972.0,0.0,1.4285714285714286,22689.85714285714
2020-05-15,24881.0,0.0,0.7142857142857143,22337.571428571428
2020-05-16,24127.0,0.0,0.7142857142857143,22277.428571428572
2020-05-17,18375.0,2.0,1.0,22228.571428571428
2020-05-18,22590.0,0.0,1.0,22733.428571428572
2020-05-19,20551.0,10.0,2.4285714285714284,22351.0
2020-05-20,22568.0,0.0,1.7142857142857142,22723.428571428572
2020-05-21,25379.0,0.0,1.7142857142857142,22638.714285714286
2020-05-22,23911.0,0.0,1.7142857142857142,22500.14285714286
2020-05-23,20156.0,0.0,1.7142857142857142,21932.85714285714
2020-05-24,20181.0,0.0,1.4285714285714286,22190.85714285714
2020-05-25,18923.0,0.0,1.4285714285714286,21667.0
2020-05-26,18681.0,0.0,0.0,21399.85714285714
